playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475745,2022,Charlie Coyle,BOS,C,4on5,77,11297,274,41.13,0.17,0.21,0.18,0.21,0.18,0.21,150,10.05,0.98,0.55,1.34,0.27,3.07,6.79,0.98,0.98,0.98,2,1,11,2,0,13,4,1,1,0,1,0,4,6,10,12,1,2,50,4,15,5,9,2,2,0.27,0.21,0.5,1,0,0,13,13,13,4,0.13,0.3,0,1.11,1.11,1.11,274,2,151,26,95,15,39,32,188,50,13,13766,2,0,0,0,36.27,3.75,3.69,3.75,3.69,42,6,10,58,4,1,0,32,10,6,1.01,1.16,1.59,1,2,1,58,48,48,0.46,0.3,0.3,3.92,3.92,3.87,157.12,18.52,17.68,18.52,17.68,148,68,56,272,19,16,3,146,52,18,3.8,6.67,8.06,3,8,8,272,216,216,3.9,3.96,3.96,18.45,18.45,17.93,4.65,17.89,75,287,0.2,0,8,0,5,0
8475745,2022,Charlie Coyle,BOS,C,5on4,77,2987,74,27.08,0.67,0.87,0.81,0.88,0.79,0.85,321,3.58,0.09,0.41,0.71,0.13,2.01,1.65,0.08,0.09,0.08,0,0,4,1,3,8,0,0,0,0,0,0,3,2,4,5,1,2,24,0,1,2,5,0,0,0.09,0,0,0,0,0,8,5,5,0,0.12,0,0,0.21,0.21,0.18,74,22,3,3,46,19,4,9,42,24,33,11902,2,2,1,9,35.15,2.16,2.1,2.16,2.1,38,11,13,62,1,3,1,40,7,2,0.87,0.8,0.49,0,0,1,62,49,49,0.81,0.35,0.35,2.63,2.63,2.55,10.34,1.05,1.02,1.05,1.02,13,0,2,15,0,0,0,7,5,1,0.21,0.54,0.31,0,0,0,15,13,13,0.13,0,0,1.18,1.18,1.14,25.26,3.64,357,51,0,0,0,0,0,0
8480879,2022,Jacob Bernard-Docker,OTT,D,other,16,313,7,0.35,1,0.59,0.8,0.51,1,0.5,46,1.46,0.05,0.07,0.34,0.04,0.74,0.77,0.05,0.05,0.05,0,0,2,0,2,4,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,2,0,0,0.05,0,0,0,0,0,4,2,2,0,0.02,0,0,0.07,0.07,0.07,7,1,1,1,4,1,0,1,5,0,0,1071,0,0,0,1,3.56,0.67,0.67,0.67,0.67,5,0,3,8,1,0,0,3,1,1,0.12,0.19,0.36,0,0,1,8,5,5,0.07,0,0,0.74,0.74,0.74,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.59,3.25,23,22,0,0,1,0,0,0
8480879,2022,Jacob Bernard-Docker,OTT,D,all,16,16138,345,0.98,0.48,0.52,0.48,0.54,0.5,0.55,65,19.13,1.01,0.97,4.63,0.59,10.88,8.92,0.99,1.01,0.99,0,1,17,10,12,39,1,0,2,0,2,1,12,10,17,27,3,9,0,22,1,5,24,2,1,0.46,0.27,0.28,0,0,0,38.21,27,26.51,5,0.2,0.42,0.28,0.93,0.93,0.91,345,30,36,51,228,40,53,41,211,0,0,42120,9,5,1,23,143.52,11.24,10.97,11.23,10.95,130,68,49,247,6,11,1,152,39,7,4.4,4.82,2.02,2,2,2,243.42,198,196.24,1.85,1.79,1.79,11.3,11.26,11.1,143.95,12.29,11.75,12.47,11.92,135,62,66,263,11,16,3,149,37,11,4.94,4.39,2.96,6,1,4,270.44,197,201.93,2.01,2.95,2.95,11.35,11.52,11.32,44.18,41.36,746,641,0,0,0,0,0,0
8480879,2022,Jacob Bernard-Docker,OTT,D,5on5,16,15545,323,0.98,0.47,0.54,0.48,0.53,0.49,0.55,48,17.67,0.96,0.91,4.29,0.55,10.15,8.15,0.94,0.96,0.94,0,1,15,10,10,35,1,0,2,0,2,1,11,9,15,25,3,9,0,22,1,5,22,2,1,0.41,0.27,0.28,0,0,0,34.21,25,24.51,5,0.18,0.42,0.28,0.86,0.86,0.84,323,28,32,50,213,38,48,38,199,0,0,30018,9,5,1,20,136.37,10.4,10.13,10.39,10.11,121,67,46,234,5,11,1,144,38,6,4.11,4.63,1.66,2,2,1,230.42,188,186.24,1.75,1.79,1.79,10.36,10.31,10.16,141.36,11.82,11.47,12,11.64,132,61,60,253,10,15,2,147,36,10,4.92,4.3,2.6,6,1,3,260.44,193,197.93,1.93,2.59,2.59,11.16,11.33,11.18,25.45,21.74,511,445,1.99,0,37,1,34,0
8480879,2022,Jacob Bernard-Docker,OTT,D,4on5,16,236,11,1.85,0.27,0.11,0.38,0.21,0.56,0.24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,7,1,5,2,3,0,0,3234,0,0,0,0,3.59,0.17,0.17,0.17,0.17,4,1,0,5,0,0,0,5,0,0,0.17,0,0,0,0,0,5,5,5,0.04,0,0,0.21,0.21,0.2,2.59,0.48,0.28,0.48,0.28,3,1,4,8,1,1,1,2,1,1,0.02,0.09,0.37,0,0,1,8,4,4,0.08,0.37,0.37,0.19,0.19,0.14,1.2,9.87,22,82,0,0,0,0,0,0
8480879,2022,Jacob Bernard-Docker,OTT,D,5on4,16,44,4,1.25,0,0.95,0,0.9,0,0.92,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,0.24,52,6,0,0,0,0,0,0
8474162,2022,Jake Muzzin,TOR,D,other,4,260,4,1.95,0,0.55,0,0.5,0,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,4,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0.11,0.11,0.11,0.11,2,4,3,9,0,0,0,6,0,0,0.11,0,0,0,0,0,9,6,6,0.09,0,0,0.21,0.21,0.21,0.71,0.58,6,6,0,0,1,0,0,0
8474162,2022,Jake Muzzin,TOR,D,all,4,4011,95,1.95,0.41,0.62,0.46,0.61,0.46,0.6,20,7.48,0.32,0.52,2.17,0.33,5.06,3.61,0.31,0.31,0.3,1,0,8,4,7,19,1,0,0,0,4,0,3,5,8,12,1,2,0,11,2,5,12,0,0,0.32,0,0,0,0,0,18.61,12,11.71,5,0.1,0,0.05,0.37,0.36,0.36,95,4,22,13,56,10,8,11,66,0,0,10389,2,0,0,10,29.06,2.74,2.71,2.69,2.66,32,9,23,64,2,3,1,30,8,3,0.91,0.86,0.97,0,1,1,63.08,41,40.21,0.43,0.79,0.79,2.38,2.32,2.31,36.47,3.97,3.9,4.05,3.98,28,21,25,74,4,3,0,32,12,5,0.84,1.45,1.68,0,1,3,75.05,49,50.13,0.6,0.47,0.47,4.1,4.18,4.14,11.21,6.92,185,120,0,0,0,0,0,0
8474162,2022,Jake Muzzin,TOR,D,5on5,4,3170,76,1.95,0.45,0.57,0.53,0.59,0.51,0.59,17,7.18,0.3,0.46,2.03,0.28,4.65,3.28,0.3,0.3,0.29,1,0,7,4,7,18,1,0,0,0,4,0,2,5,7,11,1,2,0,10,2,5,11,0,0,0.3,0,0,0,0,0,17.61,11,10.71,5,0.09,0,0.05,0.34,0.34,0.34,76,4,11,13,48,10,5,9,52,0,0,7724,2,0,0,9,25.52,2.14,2.11,2.09,2.07,27,9,22,58,2,2,1,27,8,1,0.84,0.86,0.44,0,1,1,57.08,36,35.21,0.38,0.49,0.49,2.02,1.97,1.96,25.67,2.61,2.54,2.69,2.62,19,15,18,52,2,3,0,21,10,3,0.64,1.21,0.75,0,1,1,53.05,34,35.13,0.37,0.47,0.47,2.51,2.6,2.56,7.34,5.45,135,93,0.13,0,5,0,2,0
8474162,2022,Jake Muzzin,TOR,D,4on5,4,579,14,1.95,0.32,0.49,0.32,0.23,0.36,0.28,13,0.3,0.01,0.07,0.14,0.05,0.41,0.32,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.01,0,0,0.02,0.02,0.02,14,0,10,0,4,0,3,2,9,0,0,841,0,0,0,0,3.54,0.6,0.59,0.6,0.59,5,0,1,6,0,1,0,3,0,2,0.07,0,0.53,0,0,0,6,5,5,0.06,0.3,0.3,0.35,0.35,0.35,6.63,1.25,1.24,1.25,1.24,7,2,4,13,2,0,0,5,2,2,0.08,0.23,0.93,0,0,2,13,9,9,0.14,0,0,1.38,1.38,1.38,0.8,0.82,5,17,0,0,0,0,0,0
8474162,2022,Jake Muzzin,TOR,D,5on4,4,2,1,0.17,0,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,12,0,0,0,0,0,0,0
8477506,2022,Ryan Pulock,NYI,D,other,78,2982,60,21.67,0.44,0.48,0.44,0.46,0.46,0.49,165,4.33,0.39,0.34,0.99,0.14,2.61,1.53,0.38,0.39,0.38,0,0,4,2,4,10,0,0,1,0,0,0,2,3,4,6,0,0,0,1,0,1,4,2,0,0.14,0.25,0,0,0,0,10,6,6,0,0.1,0.13,0.11,0.38,0.38,0.38,60,11,21,6,22,5,7,10,38,0,0,5677,0,0,0,10,31.19,6.01,5.72,6.01,5.72,32,11,15,58,6,5,0,20,17,6,0.93,2.02,3.07,1,0,5,58,43,43,0.66,0.91,0.91,5.76,5.76,5.57,36.42,7.76,7.43,7.76,7.43,33,18,23,74,11,1,0,22,21,8,0.73,2.48,4.55,1,5,5,74,51,51,0.85,0.12,0.53,8.08,8.08,7.84,16.07,17.67,129,151,0.56,0,4,0,4,0
8477506,2022,Ryan Pulock,NYI,D,all,78,97381,2106,24.85,0.47,0.51,0.46,0.5,0.46,0.5,219,114.13,4.79,7.35,32.76,4.1,73.43,49.56,4.65,4.78,4.65,10,10,120,52,108,280,24,4,17,0,18,3,63,67,116,168,7,14,0,136,18,34,163,7,2,3.33,0.85,0.61,2,1,1,279.14,172,172.52,27,1.55,4.09,0.39,5.94,5.95,5.8,2106,183,304,323,1296,228,237,255,1386,0,0,186614,14,12,6,124,755.27,75.85,71.87,75.86,71.95,757,286,381,1424,77,93,8,732,225,86,21.48,28.16,26.21,30,27,20,1425.49,1043,1043.87,11.78,19.01,19.47,68.15,68.14,66.65,879.06,86.4,81.71,86.39,81.73,863,347,439,1649,73,97,8,860,255,95,24.76,31.74,29.9,26,28,19,1647.98,1210,1210.41,13.71,20.53,20.6,79.51,79.48,77.1,168.16,161.89,3136,3085,0,0,0,0,0,0
8477506,2022,Ryan Pulock,NYI,D,5on5,78,82228,1749,24.85,0.48,0.5,0.47,0.5,0.47,0.5,216,100.14,3.55,6.05,29.18,3.59,63.99,44.64,3.43,3.55,3.43,8,8,104,47,95,246,19,3,14,0,17,3,53,61,101,148,7,14,0,128,15,32,146,5,0,2.95,0.6,0,2,1,0,245.14,151,151.52,26,1.2,2.28,0.28,4.48,4.48,4.35,1749,145,226,299,1079,202,196,213,1138,0,0,150342,14,12,6,92,645.24,60.26,57.53,60.28,57.6,642,249,327,1218,62,76,6,636,189,66,18.67,23.8,17.79,25,26,11,1219.49,891,891.87,9.51,14.54,14.82,54.96,54.94,53.94,732.6,65.3,61.92,65.29,61.94,710,297,361,1368,50,82,5,738,199,70,21.56,24.94,18.8,22,20,8,1366.98,1007,1007.41,10.41,16.44,16.6,59.11,59.08,57.57,111.56,109.87,2434,2404,5.56,0.09,139,11,100,5
8477506,2022,Ryan Pulock,NYI,D,4on5,78,7445,169,22.5,0.13,0.11,0.14,0.09,0.15,0.11,237,0.3,0.01,0.07,0.14,0.05,0.41,0.32,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,7,1,1,1,0,0,0.01,0,0,0,0,0,1,1,1,1,0.01,0,0.01,0.01,0.01,0.01,169,3,52,10,104,8,26,18,117,0,0,13290,0,0,0,2,16.89,1.71,1.7,1.71,1.7,21,3,6,30,2,1,0,17,5,2,0.51,0.63,0.57,1,0,1,30,24,24,0.23,0.01,0.01,1.92,1.92,1.9,96.18,11.43,10.53,11.43,10.53,103,31,50,184,10,12,3,89,32,13,2.11,3.92,5.41,2,3,5,184,134,134,2.28,3.41,2.91,10.81,10.81,10.17,3.04,24.21,41,417,0.39,0,4,0,3,0
8477506,2022,Ryan Pulock,NYI,D,5on4,78,4726,128,23.05,0.85,0.88,0.86,0.87,0.84,0.84,154,9.36,0.84,0.89,2.45,0.32,6.43,3.07,0.83,0.84,0.83,2,2,11,3,9,23,5,1,2,0,1,0,7,3,10,13,0,0,0,0,2,0,12,0,2,0.23,0,0.61,0,0,1,23,14,14,0,0.23,1.68,0,1.07,1.07,1.06,128,24,5,8,91,13,8,14,93,0,0,14250,0,0,0,17,57.28,7.28,6.37,7.28,6.37,57,22,33,112,6,10,2,56,12,11,1.23,1.48,4.58,2,1,3,112,79,79,1.3,3.33,3.52,5.06,5.06,4.79,11.51,1.33,1.33,1.33,1.33,14,1,3,18,2,0,0,10,2,3,0.35,0.22,0.75,1,0,1,18,15,15,0.13,0,0,1.46,1.46,1.46,27.02,3.74,417,63,0.04,0,1,0,1,0
8480056,2022,Jack Rathbone,VAN,D,other,11,150,2,-1.18,0,0.57,0.33,0.73,0,0.75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,426,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.88,0.93,0.93,0.93,0.93,1,0,1,2,1,0,0,0,0,1,0,0,0.93,0,0,1,2,1,1,0,0,0,0.93,0.93,0.93,1.41,1.05,8,3,0,0,0,0,0,0
8480056,2022,Jack Rathbone,VAN,D,all,11,9395,218,0.7,0.52,0.46,0.46,0.43,0.44,0.43,61,11.73,0.56,0.55,3.17,0.37,6.02,5.33,0.55,0.55,0.55,0,1,12,4,12,28,2,1,0,0,4,0,5,6,11,15,1,2,0,7,2,6,13,3,0,0.19,0.37,0,0,1,0,27.12,16,15.51,4,0.11,0,0.13,0.54,0.54,0.54,218,22,14,25,157,24,29,32,133,0,0,30412,2,4,2,7,69.41,8.45,8.19,8.5,8.24,64,29,42,135,11,8,1,60,20,13,1.86,2.29,4.31,0,6,5,132.64,93,92.14,1.08,2.48,2.48,7.04,7.05,6.98,83.84,7.78,7.58,7.96,7.76,79,38,40,157,8,4,0,83,28,6,2.34,3.36,2.07,2,3,3,160.64,117,119.12,1.15,0.66,0.66,8.27,8.45,8.3,23.49,27.37,382,514,0,0,0,0,0,0
8480056,2022,Jack Rathbone,VAN,D,5on5,11,8406,193,0.7,0.47,0.45,0.42,0.43,0.4,0.42,61,11.09,0.52,0.49,2.97,0.35,5.53,5.14,0.51,0.51,0.5,0,1,11,4,10,25,2,1,0,0,3,0,5,6,10,14,1,2,0,6,2,6,12,3,0,0.15,0.37,0,0,1,0,24.12,15,14.51,4,0.1,0,0.13,0.49,0.48,0.48,193,18,11,23,141,22,26,21,124,0,0,23094,2,4,2,7,57.13,5.9,5.71,5.96,5.75,54,22,35,111,7,6,1,52,15,9,1.46,1.7,2.75,0,4,3,108.64,76,75.14,0.82,2,2,4.72,4.73,4.7,80.53,6.56,6.37,6.75,6.55,76,37,38,151,7,4,0,82,26,5,2.34,3.08,1.14,2,3,2,154.64,113,115.12,1.11,0.66,0.66,7.02,7.2,7.05,13.13,15.89,277,374,0.14,0.08,9,2,6,2
8480056,2022,Jack Rathbone,VAN,D,4on5,11,59,3,0.1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,1,1,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,15,0,0,0,0,0,0
8480056,2022,Jack Rathbone,VAN,D,5on4,11,780,20,0.4,0.9,0.89,0.85,0.81,0.85,0.78,25,0.65,0.04,0.06,0.2,0.02,0.49,0.19,0.04,0.04,0.04,0,0,1,0,2,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,3,1,1,0,0.01,0,0,0.06,0.06,0.06,20,4,3,1,12,2,2,10,6,0,0,2126,0,0,0,0,12.28,2.55,2.48,2.55,2.48,10,7,6,23,4,2,0,8,5,4,0.41,0.59,1.55,0,2,2,23,17,17,0.26,0.49,0.49,2.32,2.32,2.29,2.43,0.28,0.28,0.28,0.28,2,1,1,4,0,0,0,1,2,0,0.01,0.28,0,0,0,0,4,3,3,0.04,0,0,0.32,0.32,0.32,3.55,0.44,56,13,0,0,0,0,0,0
8474141,2022,Patrick Kane,NYR,R,other,70,3374,49,24.5,0.41,0.48,0.68,0.31,0.69,0.32,103,15.34,2.82,1.1,2.89,0.51,9,4.67,2.64,2.82,2.64,3,1,17,4,4,25,6,2,2,1,7,0,5,5,15,19,0,0,0,0,1,1,14,4,3,0.37,0.55,1.91,0,1,1,25,21,21,0,0.32,0.98,1.49,1.66,1.66,1.6,49,20,0,3,26,5,3,14,27,0,0,2254,0,0,0,0,72.53,10.9,10.26,10.9,10.26,71,28,21,120,10,7,2,61,25,13,1.9,3.12,5.88,1,6,3,120,99,99,1.85,2.74,2.9,9.86,9.86,9.32,31.64,15.53,13.78,15.53,13.78,23,22,12,57,10,2,0,13,9,23,0.35,1.17,14.01,0,0,10,57,45,45,0.43,1.19,1.19,14.77,14.77,13.81,5.66,6.22,33,73,0,0.06,0,1,0,1
8474141,2022,Patrick Kane,NYR,R,all,70,81522,1413,36.57,0.49,0.41,0.5,0.42,0.51,0.42,150,206.74,17.47,14.31,48.07,6.82,118.65,79.69,16.94,17.15,16.63,20,14,221,64,73,358,55,21,11,2,54,4,79,116,200,264,8,16,1,13,30,60,230,40,15,6.96,5.04,5.47,12,4,5,351.75,285,279.93,21,3.28,3.31,3.4,17.35,17.07,16.78,1413,320,107,217,769,133,227,231,822,1,1,173237,16,16,8,18,741.99,77.68,74.31,77.15,73.79,745,270,281,1296,85,61,13,727,196,92,20.7,24.39,32.59,27,26,32,1279.39,1015,1004.52,13.02,13.53,13.69,77.01,76.45,73.99,710.24,82.35,78.18,83.48,79.28,711,258,319,1288,74,73,13,664,204,101,20.22,26.2,35.93,21,23,30,1316.86,969,989.28,10.07,17.61,17.58,74.84,75.81,73.9,108.9,154.51,2212,3041,0,0,0,0,0,0
8474141,2022,Patrick Kane,NYR,R,5on5,70,64420,1201,36.57,0.39,0.43,0.41,0.45,0.42,0.45,174,135.31,10.46,8.77,32.29,4.48,73.67,55.34,10.26,10.14,9.95,10,6,143,42,48,233,32,16,7,1,39,3,38,82,127,169,5,10,0,13,27,45,149,28,8,4.64,3.51,2.31,11,3,2,226.75,185,179.93,20,1.82,1.43,1.32,10.96,10.68,10.57,1201,182,107,192,720,102,213,178,708,0,0,145389,10,16,8,17,455.18,39.46,38.56,38.93,38.04,456,166,186,808,47,33,6,457,120,45,12.83,14.99,11.63,19,16,12,791.39,622,611.52,6.26,6.73,6.73,39,38.44,38.08,628.12,60.76,58.41,61.88,59.52,639,218,291,1148,56,69,12,610,178,69,18.59,22.79,19.37,21,19,16,1176.86,857,877.28,8.99,15.69,15.65,54.09,55.05,54.16,85.34,111.03,1939,2406,0.78,1.23,17,38,13,31
8474141,2022,Patrick Kane,NYR,R,4on5,70,104,10,6.4,0,0.1,0,0.17,0,0.18,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,8,1,1,4,4,0,0,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,4.29,19,96,0,0,0,0,0,0
8474141,2022,Patrick Kane,NYR,R,5on4,70,13624,153,34.77,0.83,0.81,0.85,0.81,0.84,0.8,117,56.08,4.19,4.44,12.89,1.84,35.97,19.67,4.04,4.19,4.04,7,7,61,18,19,98,17,3,2,0,8,1,36,29,58,76,3,6,0,0,2,13,67,8,4,1.95,0.99,1.25,1,0,2,98,79,79,1,1.14,0.9,0.59,4.73,4.73,4.61,153,118,0,20,15,25,10,35,83,0,0,6082,6,0,0,0,210.19,26.77,25.27,26.77,25.27,214,75,72,361,28,20,5,206,50,33,5.83,6.14,14.8,7,4,17,361,289,289,4.8,3.79,3.79,27.79,27.79,26.39,42.6,5.31,5.25,5.31,5.25,42,14,10,66,7,2,1,34,13,9,0.92,1.84,2.55,0,3,4,66,56,56,0.5,0.74,0.74,5.07,5.07,5.06,7.26,1.72,135,32,0.12,0.42,1,5,1,3
8482133,2022,Thomas Bordeleau,SJS,C,other,3,13,0,-1.25,0,0.86,0,0.8,0,0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.21,0.21,0.21,0.21,1,0,0,1,1,0,0,0,0,1,0,0,0.21,0,0,1,1,1,1,0.01,0,0,0.23,0.23,0.23,0.37,0.06,4,1,0,0,0,0,0,0
